day	Anno	celltype	UMAP_1	UMAP_2	Arid3b	Bcl11a	Cdx1	Cdx2	Cdx4	Dlx5	Etv4	Evx1	Foxb1	Foxc1	Foxc2	Foxf1	Gata4	Gata6	Gbx2	Gtf3a	Hand1	Hes3	Hes7	Hoxa1	Hoxa2	Hoxa3	Hoxa5	Hoxa7	Hoxb1	Hoxb2	Hoxb4	Hoxb6	Hoxb7	Hoxb8	Hoxb9	Hoxc4	Hoxc6	Hoxc8	Hoxc9	Hoxd1	Hoxd4	Irx1	Irx3	Irx5	Isl1	Jun	Jund	Klf5	Lef1	Lhx1	Lin28a	Lin28b	Meis2	Mesp1	Mesp2	Msx1	Mycn	Nkx1-2	Nr6a1	Otx2	Pbx1	Pbx3	Peg3	Pin1	Pknox2	Pou3f1	Pou5f1	Prrx2	Rarg	Rxrg	Snai1	Sox2	Sox3	Sp5	Sp6	Sp8	T	Tbx6	Tcf7	Tcf7l1	Tlx2	Tsc22d1	Twist1	Ybx1	Zfp428	Zfp503	Zfp703	Zic2	Zic3
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.45	1.17	1.9	0	3.9	3.4	0	0	2.5	2.5	0	0	0	0	0	0	1.9	0	0	2.5	0	3.6	0	0	1.9	0	3.2	3.2	2.9	0	0	1.9	0	0	0	0	1.9	1.9	0	0	0	0	0	0	0	0	3.4	0	3.2	1.9	1.9	0	0	0	2.5	3.7	2.5	0	0	0	1.9	3.6	0	0	4.5	0	0	0	0	0	0	2.5	1.9	0	0	0	0	1.9	0	0	0	6.1	0	0	1.9	1.9	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.43	0.24	0	0	4.2	3.7	0	0	2.7	0	0	0	0	0	0	0	2	3	0	3	0	4	2	2	0	0	2	2	0	2	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	2	0	2.7	0	0	2	0	3.3	3	0	2	0	2	3.5	0	2	4.2	0	0	2	0	0	0	2.7	0	0	0	0	0	0	0	3	0	5.7	3	0	2	0	2
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.44	0.36	0	0	4.8	3.4	3.4	0	3.4	2.7	0	0	0	0	0	0	0	3.4	0	2.7	2.7	3.4	0	2.7	0	0	2.7	0	2.7	2.7	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	2.7	4.3	2.7	0	0	0	0	3.4	0	0	3.8	0	2.7	3.4	0	0	0	3.8	0	0	0	0	0	0	0	2.7	0	5.7	2.7	0	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.12	-3.7	0	0	3.6	2.7	3.4	2.1	2.7	2.1	0	0	0	0	0	0	0	2.1	0	0	3.6	0	2.1	0	2.1	2.1	2.7	0	2.1	0	0	3.1	0	0	2.1	0	0	2.1	0	0	0	0	2.1	2.1	2.1	2.1	0	0	2.7	0	2.1	0	0	3.9	0	0	2.7	0	0	0	2.1	3.1	0	0	3.1	0	0	0	0	0	0	3.1	0	0	2.1	0	0	0	0	2.7	0	5.7	3.1	2.1	0	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.95	-0.69	1.6	0	4.5	3.7	1.6	0	2.2	1.6	0	0	0	0	0	0	0	1.6	1.6	2.2	0	3.7	0	2.2	0	1.6	3	1.6	1.6	1.6	0	2.6	2.2	0	0	0	0	0	1.6	0	0	0	0	0	0	1.6	0	0	2.6	0	2.2	0	0	3.7	2.6	2.6	2.6	0	1.6	0	0	4	2.2	0	4.2	0	2.2	1.6	1.6	0	2.2	2.6	1.6	1.6	1.6	0	2.6	0	1.6	0	0	5.8	3.2	1.6	2.2	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.32	2.27	0	2	2	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	4.3	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2.7	2	2.7	0	3.5	0	0	0	0	0	0	0	2.7	0	4	3	2	0	4	2	0	2	0	0	0	3.3	0	0	3.9	2	2	0	0	2.7	0	6.2	2	0	0	0	2
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.05	1.15	0	0	4.2	2.5	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	3.6	0	0	1.9	0	2.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	2.5	0	2.5	2.5	3.6	0	0	0	0	3.4	2.5	0	0	0	1.9	3.2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	1.9	0	5.9	3.6	0	2.5	0	1.9
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.68	-0.32	1.9	0	4.1	3.9	3.4	0	3.7	1.9	3.4	0	0	0	0	0	0	3.2	1.9	0	4.6	1.9	0	0	0	0	3.4	3.4	3.4	1.9	1.9	3.4	2.9	1.9	0	2.9	0	0	1.9	0	0	0	0	0	0	0	1.9	0	1.9	0	1.9	0	0	2.5	3.2	1.9	2.5	0	0	0	2.9	3.4	0	0	3.7	0	0	1.9	0	0	1.9	3.4	0	2.5	4.2	0	1.9	0	0	2.9	0	5.8	2.9	1.9	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.02	-0.11	2.8	0	4.7	3.2	3.2	0	3.2	2.8	0	0	0	0	0	0	2.1	2.1	0	2.8	2.8	2.1	2.1	2.1	0	2.8	0	2.1	0	3.2	2.1	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.8	2.1	2.1	0	0	3.2	2.1	2.8	2.1	0	0	0	2.1	3.4	2.1	0	3.4	0	2.1	0	0	0	0	3.4	0	2.1	2.1	0	0	0	2.1	2.1	0	5.6	3.7	2.1	2.1	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.79	-0.32	0	0	0	2.8	0	0	0	0	2.2	0	0	0	0	0	0	0	0	3.7	0	3.5	2.2	0	3.2	0	2.2	2.2	2.2	0	0	2.8	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	2.2	0	2.8	0	0	0	0	0	2.2	2.8	2.2	0	2.2	0	0	3.9	0	0	2.8	0	2.2	2.2	0	2.2	0	3.2	0	0	0	0	0	0	0	0	0	5.7	0	2.2	0	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.5	2.27	3	0	4	4	0	0	2	0	0	0	0	0	0	0	0	2.6	0	2.6	0	3.8	0	0	0	0	2.6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	3.2	0	0	0	2	3.5	2	0	0	2	2.6	4	0	2	4.4	0	0	2.6	2	2	0	2	0	0	0	0	2	0	0	2.6	0	5.8	2.6	0	2	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.5	0.32	1.9	0	4.3	3.4	1.9	0	2.5	0	2.5	0	0	0	0	0	0	2.5	0	1.9	0	3.6	0	0	0	0	2.5	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	2.9	1.9	0	0	0	0	0	3.2	0	0	0	0	1.9	3.6	0	0	4.1	0	0	0	0	0	0	1.9	0	0	0	0	1.9	0	1.9	2.5	0	5.8	3.2	0	0	2.5	1.9
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-5.14	-0.3	3.6	0	4.2	3.2	3.2	0	2.5	1.9	0	0	0	0	0	0	0	2.5	0	0	3.6	1.9	0	0	0	0	3.4	1.9	1.9	2.5	2.9	3.4	2.5	1.9	1.9	3.2	0	0	1.9	0	0	0	0	0	0	2.5	2.5	0	1.9	1.9	0	0	0	1.9	1.9	1.9	3.6	0	0	0	1.9	2.9	0	0	3.6	0	0	0	0	0	0	0	0	1.9	3.7	2.5	1.9	0	0	1.9	0	5.8	2.9	1.9	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.89	-3.92	0	0	4.2	3.5	4.1	0	2.7	0	2	0	0	0	0	0	0	2.7	0	0	2.7	0	0	0	0	0	2	3.5	2	3.5	0	3	3.7	2	2	3	0	0	2	0	0	0	0	0	2.7	0	2.7	0	2.7	0	0	0	0	3	0	2.7	3.5	0	2	0	2	3.7	0	0	0	0	0	0	0	0	0	2	0	0	2.7	0	0	0	0	2.7	2	5.8	3	2	0	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.63	-0.38	2.2	0	4.6	3.5	2.2	2.6	1.6	2.2	0	0	0	0	0	0	0	0	0	2.8	1.6	3.5	0	1.6	0	1.6	1.6	2.6	1.6	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	1.6	0	2.2	1.6	0	2.8	0	3	0	0	3.2	2.2	3	3.6	0	0	0	2.8	4.1	1.6	0	3.7	0	1.6	0	0	0	1.6	2.6	0	0	0	0	0	1.6	0	0	0	5.8	3.4	0	3	0	1.6
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.63	-1.02	2.5	0	4.8	4.3	4	0	3.6	1.9	0	0	0	0	0	0	2.5	2.5	0	2.9	0	2.5	0	0	0	0	0	0	2.5	2.5	0	3.4	3.4	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	0	2.9	0	0	0	0	1.9	0	3.4	1.9	0	0	0	1.9	3.9	0	0	4.2	0	0	2.9	0	2.5	0	3.4	0	1.9	0	0	1.9	0	1.9	0	0	5.9	0	2.5	2.5	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.18	-3.6	3.1	0	4.9	4.1	2.7	0	3.1	0	0	0	0	0	0	0	2.1	2.1	0	2.1	2.7	3.1	0	0	2.7	2.1	2.1	0	2.1	2.1	2.1	3.6	2.7	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	3.8	0	0	0	0	2.1	0	3.8	3.4	0	0	0	0	3.1	0	0	4.4	0	3.4	2.7	0	2.1	2.7	0	0	0	2.1	0	0	0	0	3.4	0	5.9	2.1	0	0	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.99	0.07	0	0	4.1	3.4	0	0	0	0	0	0	0	0	0	0	2.8	2.8	0	2.1	0	4.2	2.8	0	0	0	0	3.1	2.8	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.8	0	2.1	0	0	0	0	3.1	0	0	2.8	0	2.1	2.8	2.1	0	4.3	0	2.1	0	0	2.1	2.1	2.1	0	0	2.1	0	0	0	0	2.8	0	6.1	3.1	0	2.8	0	3.1
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.54	-1.75	0	0	3.9	3.8	3.5	2.2	0	0	0	0	0	0	0	0	2.2	2.2	0	2.2	0	2.2	2.2	0	0	2.2	3.3	2.2	0	0	0	2.9	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	3.3	0	0	0	0	4.3	0	0	2.9	0	2.2	0	2.2	2.9	2.2	0	2.9	0	2.9	0	0	2.2	2.2	2.2	0	0	0	0	0	2.2	2.2	2.9	0	6	2.2	0	2.9	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.77	-0.74	0	0	4.8	3.9	2	0	2	0	2.6	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	3.9	3	3	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3.2	0	2.6	0	0	2	2	3.6	0	0	0	0	2.6	3.4	0	0	4.4	0	0	2	0	0	0	3.6	0	2	4.4	0	0	0	0	2	0	6.2	3.2	0	0	0	2
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.42	0.77	1.8	0	4.5	4.2	2.4	1.8	2.4	0	0	0	0	0	0	0	3	2.7	0	2.7	0	4.1	0	0	1.8	0	2.4	3.6	2.4	1.8	0	1.8	0	1.8	0	0	0	0	0	0	1.8	0	0	0	0	2.7	0	0	2.7	2.7	1.8	0	0	1.8	2.7	3.6	3.4	0	1.8	0	2.4	3.9	0	1.8	3.9	0	0	2.4	0	0	2.4	1.8	0	0	0	0	0	0	1.8	2.4	0	5.9	1.8	0	2.7	0	2.4
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.48	-0.28	0	0	3.7	2.1	0	0	0	0	2.1	0	0	0	0	0	2.1	2.7	0	0	0	3.6	0	0	0	0	2.1	3.3	0	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	2.1	2.1	0	0	0	2.7	0	2.7	0	0	0	2.1	3.1	2.1	0	0	0	2.1	3.3	2.1	2.1	4.8	0	0	2.1	0	0	2.1	2.1	0	0	0	2.1	2.7	0	0	2.1	0	5.8	3.1	0	0	0	2.1
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.64	3.28	0	2.3	0	4	0	0	0	0	2.9	0	0	0	0	0	0	2.3	2.9	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	2.3	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	3.8	2.9	2.3	0	4.2	0	0	2.3	0	0	0	4.3	0	0	3.6	0	0	0	0	2.3	0	5.8	3.6	0	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-5.52	-0.53	2.9	0	4.2	3.6	4	0	2.9	1.9	0	0	0	0	0	0	0	2.5	0	0	2.9	2.5	1.9	1.9	0	0	3.6	3.4	1.9	2.9	0	3.4	3.2	1.9	0	2.9	1.9	0	2.9	0	0	0	0	0	0	0	1.9	0	1.9	0	0	0	1.9	1.9	2.5	3.7	3.4	0	0	0	0	3.8	1.9	0	3.7	0	0	1.9	1.9	0	1.9	3.7	0	1.9	4.1	2.9	0	1.9	0	2.5	0	5.8	3.2	1.9	1.9	0	1.9
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.6	-0.64	0	0	4.3	3.9	0	0	2	0	0	0	0	0	0	0	0	3	0	2	0	3.5	2	0	0	0	2	2.6	2	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2.6	2	2	0	0	0	2.6	3	2.6	0	0	0	0	3.8	2	2	3.3	0	0	0	0	2.6	0	0	0	0	0	0	0	0	2	0	0	5.9	0	2.6	2.6	0	2
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.52	-2.97	2.5	0	4.8	4.3	3.8	0	3.5	0	2.5	0	0	0	0	0	0	3.5	0	0	2.5	3.8	0	0	0	2.5	0	3.8	0	2.5	3.1	3.1	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	3.5	0	2.5	3.5	0	0	0	0	2.5	0	0	3.5	0	0	0	0	0	0	0	0	2.5	0	0	0	0	3.1	2.5	0	6.1	3.1	2.5	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.75	-2.81	0	0	4.4	3	3	0	3	2.4	1.8	0	2.4	0	0	0	1.8	2.4	0	2.4	3	3	0	2.4	0	1.8	1.8	3.2	0	0	0	3	3	1.8	0	1.8	0	0	0	0	0	0	0	1.8	0	0	2.7	0	2.4	2.4	2.7	0	0	1.8	0	3.2	3.4	0	0	0	1.8	3.4	1.8	0	3	0	2.4	1.8	0	0	0	1.8	0	0	1.8	0	2.4	0	0	2.4	1.8	6	3	1.8	2.4	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.77	2.81	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	3	0	0	0	0	0	3	3	3	0	3	0	0	0	0	0	5.5	0	0	0	3	0	0	4.4	0	0	4.4	0	0	0	0	0	0	6.2	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-5.28	-0.7	1.9	0	4.2	4.1	3.6	0	3.7	2.9	3.2	0	0	2.5	0	0	0	2.5	0	0	3.4	3.4	0	1.9	0	1.9	3.2	3.2	2.5	1.9	2.5	3.4	3.4	1.9	1.9	0	0	0	0	0	0	0	0	1.9	0	0	0	0	3.4	1.9	0	0	0	2.5	2.5	3.2	2.9	0	1.9	0	3.2	3.6	1.9	0	4	0	2.5	0	0	0	0	4	0	1.9	4.5	2.5	0	0	0	2.5	0	6.1	2.5	0	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-5.54	2.05	2.5	0	4.9	3.4	0	0	1.9	0	0	0	0	0	0	0	2.5	2.5	0	0	3.7	2.9	0	0	0	0	3.4	2.9	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	3.5	0	0	0	2.5	0	0	0	2.9	2.5	2.9	0	1.9	1.9	2.5	3.5	0	0	4.6	0	1.9	1.9	2.9	0	0	3.4	0	0	4.6	0	0	0	0	2.5	0	5.9	3.1	0	0	0	3.1
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.78	-1.42	1.9	0	4.7	4.1	3.7	0	1.9	1.9	0	0	0	0	0	0	0	2.9	0	1.9	1.9	2.9	0	0	0	0	2.9	2.5	0	1.9	0	1.9	2.5	0	0	0	0	0	0	0	0	0	0	0	1.9	1.9	1.9	0	1.9	0	1.9	0	0	3.7	2.5	3.2	2.5	0	0	0	3.4	3.2	0	0	4.6	0	1.9	2.5	0	0	0	2.5	0	0	4	0	0	0	0	2.5	0	5.8	3.2	0	0	0	1.9
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.78	2.39	2.5	0	0	2.5	1.9	0	1.9	0	2.5	0	0	0	0	0	0	1.9	0	0	0	3.2	1.9	0	0	0	4.1	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	1.9	0	1.9	1.9	0	0	0	2.5	0	0	2.5	0	2.9	3.8	1.9	0	4.8	0	0	1.9	0	0	0	3.6	0	0	4.1	0	2.5	0	0	3.6	0	5.8	2.5	1.9	0	0	1.9
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.45	-2.83	0	0	3.9	3.6	3.8	0	3.2	3	3	0	0	0	0	0	0	2	0	3.5	3	3	0	0	0	2.6	0	3.2	0	3	2	3.5	3.2	0	0	2.6	0	2	0	0	0	0	0	2	0	0	3	0	2.6	0	0	0	0	3	2.6	3.5	3.2	0	0	0	0	3	2	0	3.9	0	2	2	0	2.6	2	4	0	2	0	0	0	0	2	2	0	6	3	3.2	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-5.64	0.49	2.8	0	3.6	3.1	1.8	0	2.4	1.8	0	0	0	0	0	0	1.8	1.8	0	0	2.8	3.1	0	0	0	0	2.8	3.5	2.4	0	0	3.1	0	2.4	0	1.8	0	0	1.8	0	0	0	0	0	0	2.4	3.5	0	3.1	0	1.8	2.4	0	2.4	2.4	2.4	3.1	0	0	0	2.4	3.1	0	0	3.3	0	1.8	0	2.4	0	0	2.4	0	0	3.5	3.5	0	0	0	2.8	0	6	3.3	0	1.8	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.53	-3.24	2.2	0	4.4	4.1	3.5	0	2.8	2.8	0	0	0	0	0	0	2.2	2.2	0	2.2	0	3.2	2.8	2.2	0	2.2	2.8	2.2	0	2.2	2.2	3.5	2.8	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	4.1	3.5	0	2.2	0	2.2	3.2	0	0	3.5	0	2.2	2.2	0	0	2.2	0	0	2.8	0	0	2.2	0	2.2	2.2	0	5.9	2.2	0	2.2	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-5.42	-1.2	2.6	0	3.9	3.5	3.6	0	2	2	0	0	0	0	0	0	2.6	2	0	0	4.4	2	0	0	0	0	2.6	3	0	0	2.6	2.6	3.9	0	0	3	0	0	2.6	0	0	0	0	2	0	0	2	0	0	0	0	0	0	3.2	2.6	3.5	3.5	0	0	0	2.6	3	0	0	4.2	0	3.2	2.6	0	0	0	3.5	0	2	4	0	0	0	2	3.2	0	5.9	2.6	0	0	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.99	-0.74	1.6	0	4.7	4	2.8	0	2.6	2.2	1.6	0	0	0	0	0	0	1.6	0	2.2	1.6	3.4	1.6	0	0	0	2.8	3	2.2	1.6	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	2.8	1.6	2.8	0	2.2	2.2	1.6	0	0	3.2	0	3.5	3.4	0	0	0	1.6	3.2	0	0	4.2	0	1.6	0	0	0	2.2	2.8	0	0	3	0	2.6	0	2.2	2.8	0	6	2.6	2.6	1.6	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.9	1.2	0	0	3.7	3.9	0	0	0	2.2	2.8	0	0	0	0	0	0	2.8	0	0	2.2	0	0	0	2.2	0	3.9	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.2	2.2	0	0	2.2	3.5	0	0	2.2	0	2.8	2.2	0	2.2	0	3.9	3.7	0	0	4.6	0	0	0	0	0	0	3.9	0	0	4.8	3.5	2.2	0	0	2.8	0	6.3	2.2	0	2.8	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.77	-2.52	2	0	4.1	3.8	3	0	0	0	0	0	0	0	0	0	2.6	2	0	0	2.6	3	2	2.6	0	0	2	2.6	2	2	2	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	3.5	0	2	0	0	0	0	2.6	3.7	0	0	0	3	3.8	2	2	4.1	0	2.6	2	0	0	2	4	0	0	2	0	2	0	0	2	0	5.7	3.3	0	2.6	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.8	0.11	0	0	5	3.2	2.5	2.5	2.5	0	0	0	0	0	0	0	0	2.5	0	3.6	0	4.3	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	2.5	0	0	0	0	0	3.6	2.5	0	0	2.5	0	3.2	0	2.5	3.6	0	0	0	0	2.5	0	2.5	0	0	0	0	0	0	2.5	2.5	0	6	3.2	0	2.5	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.65	-0.05	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	0	0	0	0	2.4	3.1	0	0	0	0	3.1	0	0	0	0	0	0	2.4	3.1	0	0	0	2.4	0	0	0	3.1	2.4	0	0	0	0	2.4	0	3.4	0	0	0	0	3.1	0	0	5.2	0	0	0	0	2.4	2.4	3.1	0	0	3.9	2.4	2.4	2.4	2.4	3.1	0	5.7	3.9	0	3.1	2.4	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.37	3.29	0	0	1.8	3.3	0	0	0	3	1.3	0	0	0	0	1.3	2.4	2.2	0	1.3	2.6	0	0	0	1.3	0	2.2	2.6	0	0	1.3	1.3	0	0	0	0	0	0	0	0	2.6	0	0	1.8	1.3	0	1.8	0	1.8	1.3	2.2	0	1.3	0	3.2	3.2	2.8	0	1.3	1.3	3.2	4	1.3	0	4.3	0	1.3	1.8	0	1.3	1.8	2.8	0	1.8	3.7	1.3	0	0	0	2.2	0	6	2.4	1.3	0	2.2	1.3
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.44	-1.43	3.6	0	4.9	4.3	2.7	0	2.1	2.1	2.1	0	0	0	0	0	0	2.1	0	2.1	0	3.1	0	0	0	0	3.4	2.1	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	2.7	0	0	0	2.7	3.1	2.1	3.6	0	0	0	0	3.1	0	0	3.1	0	3.1	0	0	2.1	0	3.4	0	0	0	0	0	0	2.1	0	0	6	3.4	0	2.7	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.75	-1.85	2.2	0	2.8	3.5	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	3.2	2.2	0	0	0	2.2	3.2	0	2.2	2.2	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	2.2	2.2	0	2.2	0	2.8	2.2	2.2	0	0	4	2.2	2.2	2.2	0	2.2	2.2	3.9	3.5	0	0	4.5	0	2.2	0	2.2	2.2	2.8	3.7	0	0	4.4	2.2	2.8	0	0	0	0	5.7	0	0	0	2.2	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3	-3.87	3.1	0	4.3	4.4	3.9	0	3.6	3.1	2.7	0	0	0	0	0	2.1	2.7	0	2.1	2.7	0	3.1	2.7	0	2.7	0	2.1	2.7	3.7	2.7	3.3	2.1	2.1	2.7	3.3	2.7	0	0	0	0	0	0	0	0	2.7	0	0	3.3	2.7	0	0	0	3.6	0	2.7	2.7	0	0	0	0	3.3	0	0	3.6	0	2.7	2.1	0	0	0	3.1	0	2.1	2.7	0	0	0	2.7	2.7	0	5.7	2.7	2.1	2.1	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.14	-1.29	2.2	0	4.5	4	2.8	0	2.2	0	0	0	0	0	0	0	2.2	2.2	0	3.9	0	3.7	2.2	0	2.2	0	3.2	3.2	0	0	0	3.7	2.8	2.2	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	2.2	2.8	0	0	2.8	0	2.2	3.2	0	0	0	0	3.2	0	0	3.7	0	0	2.2	0	0	0	2.8	0	2.2	0	0	2.8	0	0	2.2	0	6.2	0	2.2	2.2	2.2	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.85	-2.26	2.4	0	2.4	4.6	3.1	0	2.4	3.5	0	0	0	0	0	0	0	3.1	0	0	0	3.1	2.4	2.4	3.5	2.4	2.4	4	3.1	0	0	4.2	2.4	3.5	0	3.1	0	0	0	0	0	0	0	0	0	0	2.4	0	2.4	0	0	0	0	3.5	2.4	2.4	2.4	0	2.4	0	0	2.4	0	0	3.5	0	0	2.4	0	0	0	3.5	2.4	0	0	0	0	0	0	0	0	5.9	3.1	2.4	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.31	-4.2	3.5	0	4.8	4.2	4.1	0	2.8	2.2	2.8	0	0	0	0	0	2.2	2.8	0	2.2	0	2.8	0	0	2.2	2.2	2.8	2.2	2.2	2.2	0	2.8	3.5	2.8	2.2	2.8	0	0	0	0	0	0	0	2.2	0	2.2	4.2	0	3.2	2.2	0	0	0	2.2	0	3.2	2.2	0	0	0	0	3.2	0	0	3.2	0	2.2	0	0	0	0	2.8	0	0	2.2	0	3.2	0	0	0	0	5.6	2.8	2.2	2.2	0	0
E7.75	E775_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.1	-1.73	2	0	4.3	3.9	3	0	3.2	2.6	0	0	0	0	0	0	2.6	2	0	0	2	3	2.6	2	0	0	0	0	0	2	3.2	3.8	2	0	2	0	0	0	0	0	2	0	0	2	0	2	2	0	3.4	0	2	0	0	0	0	3.6	0	0	2	0	2	3.9	0	0	4.1	0	2.6	3	0	0	0	3.6	0	2	2.6	0	2	0	2.6	3.4	0	5.9	3	0	0	0	0
