day	Anno	celltype	UMAP_1	UMAP_2	Arid3a	Bcl11a	Bmp4	Cdx1	Cdx2	Cdx4	Eomes	Etv2	Fos	Foxb1	Foxc2	Foxf1	Foxo4	Fzd4	Gata4	Gata6	Gbx2	Gsc	Hand1	Hand2	Hes1	Hes7	Hmga1	Hoxa1	Hoxa2	Hoxa3	Hoxa5	Hoxb1	Hoxb2	Hoxb4	Hoxb5	Hoxb6	Hoxb8	Hoxb9	Hoxc4	Hoxd1	Hoxd4	Hoxd9	Irf1	Irx1	Irx5	Isl1	Klf5	Klf6	Lef1	Lhx1	Lin28a	Meis2	Meox1	Mesp1	Mesp2	Mixl1	Msx1	Msx2	Myc	Nr6a1	Osr1	Otx2	Pax2	Peg3	Pin1	Pou5f1	Prdm6	Prrx1	Prrx2	Rxrg	Six2	Sox4	Sox9	Sp5	Tbx20	Tbx3	Tbx6	Tcf7l2	Tgif1	Ybx1	Zfp503	Zfp703	Zic3	Zic5
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.04	-1.49	1.8	0	2.4	3	2.8	0	0	2.4	3	0	0	2.4	1.8	0	0	2.4	0	0	3.8	0	1.8	0	1.8	2.4	0	0	0	3.2	3.2	2.4	0	0	0	0	0	2.8	0	0	0	0	0	0	0	2.4	3	0	2.4	2.4	0	4.7	1.8	0	3.2	2.4	0	1.8	0	0	0	4	3.7	3.2	1.8	0	2.4	0	0	2.8	0	2.4	1.8	0	0	0	2.8	5.7	0	1.8	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.63	0.41	0	0	0	4	3.9	2.3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4.2	0	0	0	2.3	2.3	2.3	3	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	3	0	3.6	3	0	0	0	0	0	0	0	0	0	0	0	3	3.9	4.3	0	0	0	0	0	3	0	3	0	0	3.4	0	0	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.05	3.18	0	0	0	3.9	2.4	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	3	0	2.4	0	0	0	0	0	2.4	0	0	0	0	0	0	0	2.4	3	2.4	3.4	3	0	0	0	0	0	0	0	3	0	0	0	3.7	2.4	3.7	0	0	0	0	0	3.4	0	4.1	0	0	3	0	0	6.1	0	0	2.4	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.25	0.59	2.2	0	2.2	0	2.2	0	0	0	2.2	0	2.2	2.2	2.2	0	0	2.2	2.2	0	3.9	2.2	2.8	0	2.2	2.8	2.8	0	0	3.9	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	3.2	0	0	2.2	0	4.3	3.2	0	2.2	2.2	0	3.2	0	0	0	3.2	3.9	3.2	0	0	0	0	0	3.2	0	0	0	2.2	0	0	0	5.6	2.2	2.2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.46	2.1	0	0	0	2	0	0	0	0	0	0	0	3.3	0	0	2	3	2	0	2.6	0	0	0	2	3	0	0	0	2	3.5	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2.6	0	0	0	2.6	0	0	0	0	3	3.7	0	0	2	0	0	3.3	3.8	0	0	2	2	0	0	2	0	0	0	2	0	0	0	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.79	-0.3	2.2	0	0	4.1	2.2	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	3.3	0	2.2	0	2.9	2.2	2.2	2.2	2.2	2.9	2.2	0	2.9	2.2	2.2	2.2	0	0	0	0	0	0	0	3.9	0	3.3	0	0	0	0	0	2.2	0	0	2.9	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	2.9	0	0	2.2	0	3.5	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.38	3.7	0	0	0	2.8	0	0	0	2.1	0	2.8	2.1	2.1	0	0	2.1	2.1	0	0	0	0	2.1	2.1	0	3.4	2.1	0	2.1	3.2	3.4	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	2.8	2.1	3.2	0	3.7	0	0	3.2	0	0	2.1	0	0	0	2.1	4.1	3.7	0	0	2.1	0	0	2.8	0	2.8	0	0	0	0	2.1	5.8	2.1	0	2.1	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.28	3.4	0	0	0	3.5	0	0	0	0	2.5	0	0	0	0	0	0	0	3.1	0	0	0	0	3.8	0	3.1	3.1	0	0	4	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	3.5	0	3.1	2.5	0	0	0	0	0	0	0	0	0	0	0	0	3.8	3.1	0	0	0	0	0	2.5	0	3.5	0	0	3.5	0	2.5	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.6	-2.38	0	0	1.9	1.9	3.4	2.9	0	0	0	0	0	2.6	0	0	1.9	0	1.9	0	4.5	0	1.9	0	1.9	1.9	1.9	0	2.6	3.2	2.9	0	1.9	1.9	2.6	0	0	0	0	1.9	0	0	0	1.9	0	1.9	0	0	0	2.6	0	3.4	0	0	2.6	2.6	1.9	0	0	0	0	3.8	4	3.4	1.9	0	1.9	0	0	2.9	0	0	0	0	0	0	1.9	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.43	1.74	0	0	0	2.8	0	0	0	0	0	0	2.8	3.9	0	0	0	3.5	0	0	0	2.8	0	0	0	0	0	0	2.8	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	2.8	2.8	0	3.5	0	4.2	2.8	0	3.5	0	0	2.8	0	0	0	2.8	4.2	0	0	0	0	0	0	3.5	0	2.8	0	2.8	0	0	2.8	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.15	2.75	0	0	2	2	3	2	0	0	0	0	0	2	0	0	0	0	2	0	3.3	0	2	3.6	2	4	2	0	2.6	3	3.3	0	0	0	2	0	2	0	2	0	0	0	0	0	3	2	3	2.6	3.3	2.6	0	2	0	0	2	2	3	2	2.6	0	0	3	3.8	2.6	0	0	0	0	0	3	0	2.6	0	2	2.6	0	2	5.7	0	2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.23	3.94	0	0	0	0	0	0	0	0	0	0	3.2	2.2	0	0	0	3.2	0	0	0	0	2.8	0	0	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.2	2.2	2.8	3.2	0	0	0	2.2	0	0	2.2	0	0	0	3.5	3.2	0	0	0	2.8	0	0	2.2	0	0	0	0	0	0	0	5.9	2.2	2.2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.75	2.78	0	0	0	2.9	2.9	0	0	0	1.9	0	0	1.9	0	0	1.9	1.9	0	0	1.9	1.9	3.1	0	1.9	3.1	2.5	2.5	2.5	2.5	3.1	2.5	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	2.9	2.5	1.9	2.9	1.9	3.1	0	0	3.4	0	0	2.5	2.5	0	0	2.5	3.7	1.9	0	0	0	0	0	2.5	0	0	0	1.9	1.9	0	2.5	5.7	0	1.9	1.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.38	3.22	2.7	0	0	2.7	2	0	0	0	3.1	0	2	3.7	2	0	2	0	2	0	2	2.7	0	0	0	3.1	2	0	0	0	3.5	2	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	2	2.7	0	3.9	0	0	2.7	0	0	0	0	0	0	3.3	3.3	3.1	0	0	0	0	0	3.1	0	2	0	2	2	0	2.7	6	2.7	0	2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.74	-2.43	1.9	1.9	3.1	3.1	3.1	2.5	0	4.5	0	0	0	2.5	1.9	0	0	0	0	0	2.9	0	3.1	0	2.9	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	3.8	0	0	3.5	2.9	0	0	0	0	0	2.9	3.1	2.9	1.9	0	1.9	1.9	0	2.9	0	1.9	0	0	0	0	0	5.6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.69	-1.85	0	0	2.1	0	3.1	3.6	0	0	0	0	0	3.8	0	0	0	2.1	0	0	3.8	2.1	3.1	0	0	2.1	0	0	2.1	2.1	3.1	2.1	2.1	3.1	3.1	2.1	0	2.8	0	2.1	0	0	0	2.1	0	0	2.1	0	2.1	2.1	0	2.1	0	0	2.1	4.3	2.1	2.1	0	0	0	4.5	4	2.8	0	0	2.8	0	0	3.4	0	0	0	2.1	0	0	2.8	5.8	0	2.1	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.81	-0.07	1.8	0	0	1.8	2.8	1.8	0	0	2.4	0	0	3.1	0	0	0	0	0	0	3.1	2.4	2.8	0	1.8	3.1	0	0	0	1.8	3.3	1.8	0	1.8	0	0	0	1.8	0	0	0	0	0	0	0	3.3	2.8	1.8	1.8	2.4	0	2.8	0	0	3.1	2.8	0	0	2.4	0	0	2.4	3.1	2.4	0	0	2.4	0	0	2.8	0	2.4	0	2.4	0	0	1.8	6	0	2.4	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.98	1.31	0	0	0	3.2	2.8	2.1	0	0	2.8	0	0	0	2.1	0	0	0	0	0	2.8	0	2.1	2.8	0	0	2.1	0	2.8	2.8	2.1	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	3.6	0	2.8	2.1	0	0	0	0	3.4	2.1	0	2.1	2.8	0	0	2.8	3.2	4.4	0	0	2.1	0	0	3.2	0	2.8	0	2.1	0	0	2.1	5.9	2.1	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.79	1.87	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	2.7	0	0	2.1	2.1	2.7	0	2.7	2.7	0	0	2.1	0	0	2.1	2.1	0	0	0	0	0	0	0	0	2.7	0	0	0	0	2.1	2.1	0	3.1	2.1	0	0	0	0	2.1	0	3.1	2.7	0	0	3.1	3.4	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.35	0.07	0	0	2.6	0	2	0	0	0	0	0	0	2.6	0	0	2	0	2.6	0	3	0	3	0	2.6	3.3	0	0	0	2.6	3	0	0	0	0	0	0	2	0	0	0	0	0	2.6	0	2.6	2	0	2	3	0	3.3	0	0	2	2	2	0	0	0	0	3.5	3.5	3.7	0	2	0	0	0	3.5	0	2	0	0	0	0	2.6	6.1	2	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.48	0.79	1.9	0	0	4.1	3.4	2.9	0	0	0	1.9	0	0	1.9	0	0	0	3.2	0	0	0	1.9	1.9	1.9	2.5	1.9	1.9	2.5	3.2	3.2	1.9	0	1.9	1.9	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	2.5	0	0	0	1.9	1.9	0	0	2.9	1.9	0	0	2.5	3.4	3.4	1.9	0	0	0	0	3.2	0	3.2	0	0	3.4	0	2.5	5.8	0	0	1.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.86	-1.38	0	0	0	3.1	3.6	4.1	0	2.1	0	0	0	0	2.1	0	0	0	0	0	3.4	0	0	2.7	0	2.7	2.1	2.1	0	3.4	3.1	2.1	2.1	2.1	3.9	3.1	2.7	2.1	0	2.1	0	0	0	0	2.1	0	3.8	0	3.1	0	0	0	0	2.1	3.1	2.1	2.1	0	3.1	0	2.1	2.7	3.8	3.4	0	0	2.1	2.1	0	3.1	0	0	0	0	0	0	2.1	5.9	2.1	0	2.1	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.74	-1.02	2.8	0	2.2	2.2	3.4	2.6	0	1.6	2.2	2.2	2.2	2.8	1.6	1.6	1.6	0	0	0	4.2	0	3.2	0	2.2	0	0	0	0	2.8	1.6	1.6	0	1.6	1.6	0	0	1.6	1.6	2.6	0	0	0	2.6	0	1.6	2.8	0	3	2.2	1.6	3.6	0	0	3	2.2	0	2.2	1.6	0	0	3.2	3.6	2.2	0	0	1.6	0	0	2.8	0	0	0	2.2	1.6	0	1.6	5.5	0	0	1.6	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.97	0.1	1.4	0	0	3	1.4	2.3	0	2	0	0	0	3.3	0	1.4	2	0	1.4	0	3.3	0	2.3	0	0	1.4	0	1.4	1.4	2.6	3.5	1.4	0	2.8	2.3	1.4	1.4	2.8	0	1.4	0	0	0	0	1.4	0	2.8	2.3	2.6	1.4	0	2	0	0	4	3.4	0	3.1	2	0	0	3.1	3.6	3.1	0	0	2	1.4	0	2.3	0	2	0	0	0	0	2	6	0	0	1.4	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.37	3.21	0	0	2.7	0	2.9	2.9	0	0	1.5	0	2.4	3.2	1.5	0	0	0	0	2.4	2.4	1.5	2.4	0	1.5	1.5	2.7	2.4	0	2.9	2.4	1.5	0	1.5	2.4	1.5	1.5	2.1	0	0	0	1.5	1.5	0	0	2.1	1.5	0	2.7	2.1	2.4	3.1	0	0	2.7	3.2	1.5	2.4	2.9	0	0	2.4	3.8	3.2	1.5	2.1	3.2	0	0	2.4	0	0	0	0	0	0	1.5	5.6	1.5	0	1.5	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-4.4	2.59	1.9	0	0	2.9	0	0	0	0	0	0	1.9	2.5	0	0	0	0	1.9	0	0	0	0	0	3.4	2.9	0	0	1.9	2.5	1.9	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	1.9	3.4	1.9	1.9	3.6	0	2.5	0	0	2.5	0	0	2.5	2.9	0	0	3.2	3.2	2.9	0	0	2.5	0	0	3.2	0	2.5	0	0	0	0	1.9	5.8	1.9	0	1.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.64	1.52	2.6	0	0	4.1	2.6	0	0	0	0	0	2.6	2.6	0	0	0	0	0	0	0	0	0	0	2.6	3.2	0	0	0	2.6	2.6	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	3.2	0	2.6	2.6	2.6	0	0	0	2.6	2.6	0	2.6	0	0	0	0	4.1	3.9	0	0	0	0	0	2.6	0	3.2	0	0	0	0	0	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.18	1.17	1.9	0	1.9	2.9	2.9	0	0	0	1.9	0	0	0	0	0	0	0	1.9	0	0	0	0	0	3.1	3.7	0	0	0	2.9	1.9	1.9	0	0	0	0	0	1.9	1.9	0	0	0	0	0	0	0	0	1.9	1.9	2.5	0	2.5	0	0	3.1	3.3	0	0	1.9	0	0	3.1	3.5	0	1.9	0	1.9	0	0	2.9	0	2.5	0	1.9	0	1.9	2.5	5.8	2.5	3.1	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.2	-3.95	0	0	2.2	3.5	3.9	0	0	0	0	0	0	0	2.8	0	0	0	0	0	3.2	0	2.8	2.8	0	0	0	0	2.2	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	3.7	0	2.8	2.2	0	3.7	0	2.2	3.5	0	0	0	0	0	0	3.9	4.1	4.3	0	0	0	0	0	2.8	0	2.8	0	2.2	2.8	0	0	6	0	0	2.2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.39	4.09	1.9	0	0	0	0	0	0	0	1.9	0	2.5	0	0	0	0	2.9	0	0	0	0	1.9	0	0	0	0	0	0	3.4	1.9	0	0	0	0	0	0	0	0	0	0	0	1.9	1.9	0	0	2.9	1.9	2.5	1.9	0	3.8	0	0	1.9	2.5	0	1.9	2.9	0	0	3.8	4.1	2.9	1.9	0	1.9	1.9	0	3.9	0	1.9	0	0	0	0	1.9	6	1.9	0	1.9	1.9
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.58	1.5	0	0	0	2.9	0	0	0	0	0	0	1.7	0	0	0	0	0	2.7	0	0	0	2.3	0	1.7	3.7	0	0	1.7	2.3	2.7	2.7	0	0	1.7	0	0	0	1.7	0	0	0	0	0	1.7	1.7	2.7	2.9	0	2.7	1.7	0	0	0	2.9	0	0	3.3	2.3	0	0	2.3	3.9	2.7	0	0	0	0	0	3.7	1.7	2.9	0	0	0	0	2.7	5.9	1.7	1.7	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.4	-0.01	2.3	0	2.3	0	0	2.3	0	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	2.3	0	3.3	2.3	0	0	0	0	0	0	2.3	2.3	2.9	0	0	2.3	0	0	0	0	0	2.3	0	0	2.3	0	2.9	2.9	0	0	0	0	2.9	0	0	0	2.3	0	0	2.9	2.9	0	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.91	0.87	2.3	0	0	3.8	3.3	2.9	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	0	3.3	0	0	0	0	2.9	4	2.3	0	0	3.3	2.9	2.3	0	2.3	0	0	0	0	0	0	2.9	0	2.9	0	2.3	2.3	0	0	0	0	2.3	0	0	3.8	0	0	0	0	4.1	2.9	0	0	0	0	0	3.8	0	2.9	0	0	3.6	2.3	2.3	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.57	3.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0	0	0	0	0	3.2	3.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	2.8	2.2	2.8	0	0	0	0	0	0	0	0	0	0	0	2.2	3.5	2.8	2.2	0	3.2	0	0	3.5	0	0	0	0	2.2	0	0	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.15	4.33	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2.6	0	0	3.3	2.6	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	3	3	2.6	2	3	3.8	2	0	0	0	0	0	2	0	0	3.5	3	2	0	0	2.6	0	0	3.5	2	2.6	0	0	0	0	2	6	0	2	2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.96	1.93	2.6	0	0	0	2.6	0	0	0	0	0	0	2.6	0	0	0	2	0	0	2	2.6	3	0	2	2	0	0	0	2.6	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2.6	0	3	0	0	3.5	2	2	0	2	0	0	3	3.8	3	0	2.6	0	0	0	3	0	0	0	0	0	0	2	5.7	2	0	2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.61	-2.39	0	0	2.5	0	3.3	3.7	0	3.1	0	0	0	3.3	0	0	1.9	2.8	0	0	4.5	0	1.9	0	2.5	0	0	0	0	1.9	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	2.5	0	0	2.5	0	2.8	2.8	0	2.8	0	0	2.5	3.7	1.9	2.5	0	0	0	3.3	3.5	2.5	2.5	0	0	0	0	3.3	0	0	0	1.9	0	0	1.9	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.59	1.31	0	0	0	0	3.2	0	0	0	0	3.5	0	0	0	0	0	0	2.2	0	0	0	0	3.7	2.8	0	2.8	0	0	3.7	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0	0	0	3.9	0	0	0	0	0	3.2	0	0	0	2.2	3.9	4.6	0	0	0	0	0	2.2	0	3.2	0	0	3.7	0	2.2	6	2.2	0	2.2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.09	2.78	0	0	0	3.5	2.9	0	0	0	0	0	3.3	0	0	0	2.2	0	2.9	0	0	0	0	2.2	0	2.9	0	0	0	2.9	0	2.2	0	2.2	0	0	0	0	2.9	0	0	0	0	0	2.2	2.2	2.2	0	3.5	2.2	0	0	0	0	0	0	0	3.3	0	0	0	3.9	3.8	3.5	0	0	0	0	0	2.2	0	2.2	0	0	2.2	0	2.2	5.8	2.2	0	2.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.11	-3.45	2.2	0	2.2	0	4.1	4.1	0	0	0	0	0	2.8	0	2.2	3.2	0	0	0	5.3	0	3.5	0	0	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.8	2.8	0	2.2	2.2	0	4.4	0	0	3.2	2.8	2.2	0	0	0	0	3.7	2.8	3.2	0	0	0	0	0	4.3	0	0	0	0	0	0	0	5.8	0	2.2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.28	0.97	0	0	0	3.9	3.5	2.4	0	0	0	0	0	1.8	0	0	0	0	1.8	0	0	0	0	2.8	0	3.3	0	0	0	1.8	2.4	0	0	2.8	2.8	0	1.8	1.8	1.8	0	0	0	0	0	1.8	0	3.3	0	2.4	2.8	1.8	0	0	0	2.4	0	1.8	0	0	0	0	0	3.1	3.6	0	0	0	0	0	1.8	0	2.8	0	0	2.4	0	2.4	5.6	1.8	0	1.8	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.87	2.32	0	0	0	2	2.6	2	0	0	2.6	0	0	3.5	0	0	0	2	2.6	0	0	2.6	0	0	2.6	2.6	0	0	0	3	2	2.6	0	0	0	0	0	0	0	0	0	0	0	2.6	0	2	3	2	3.5	2.6	0	3.3	0	0	3.5	0	0	2.6	3.3	0	0	3.8	4.2	0	0	0	2.6	0	0	3	0	2	0	2.6	0	0	0	5.9	2	2.6	2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.17	-1.94	0	0	0	3.3	2.7	0	0	2	2.7	0	0	3.3	2	0	0	0	0	0	4	3	2.7	0	0	0	0	0	0	2	0	3	0	2	2	2	0	2.7	0	2.7	0	0	0	0	2	2	0	0	3.3	2	0	2.7	0	0	3	4	0	0	0	0	0	3.7	3.9	2.7	2	0	0	0	0	2	0	0	0	0	0	0	3	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.23	-1.68	0	0	3.7	3.4	3.2	4.4	0	0	3.4	0	0	3.2	0	0	0	0	1.9	0	3.7	0	2.5	0	1.9	0	0	0	0	1.9	1.9	1.9	0	1.9	3.4	0	0	1.9	0	2.5	0	0	0	0	0	2.5	1.9	0	2.9	2.5	0	1.9	0	1.9	2.9	2.9	1.9	1.9	1.9	0	0	3.2	3.6	3.4	2.5	0	2.5	0	0	2.5	0	1.9	0	0	0	0	1.9	5.8	0	0	1.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.44	-1.06	1.9	0	0	3.9	1.9	1.9	0	1.9	0	0	0	0	0	0	0	0	1.9	0	1.9	0	1.9	3.4	1.9	2.5	2.5	1.9	0	3.6	1.9	1.9	0	1.9	3.2	1.9	0	0	0	1.9	0	0	0	0	1.9	0	3.4	0	3.2	1.9	0	1.9	0	1.9	2.5	0	0	2.9	0	0	0	2.5	3.7	3.7	0	0	0	2.5	0	3.4	0	3.2	0	0	2.5	0	1.9	5.9	0	0	0	1.9
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.69	0.59	3.2	0	0	3.5	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	3.5	3.2	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	0	3.2	0	0	2.2	0	0	0	0	0	0	3.2	3.5	4.1	0	0	0	0	0	3.9	0	4.1	0	2.2	3.7	0	2.9	5.8	2.2	2.2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4	2.52	0	0	0	4.3	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	2.1	2.1	0	3.4	3.4	2.8	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	2.1	2.8	0	3.8	3.2	0	0	0	0	2.1	0	0	2.1	0	0	0	3.4	3.6	4.6	0	0	0	2.1	0	2.1	0	0	0	0	0	0	2.8	5.5	2.1	2.1	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.58	3.09	0	0	0	3.5	2.9	0	0	0	3.5	0	2.9	0	0	0	0	0	0	0	0	0	0	2.9	2.9	0	0	0	0	2.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	2.9	0	2.9	2.9	0	2.9	0	0	2.9	0	0	2.9	0	0	0	2.9	4.4	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.77	1.9	2.2	0	0	3.5	2.9	0	0	1.7	1.7	0	0	2.9	0	1.7	1.7	0	0	0	2.2	1.7	1.7	0	0	2.9	0	0	1.7	3.4	2.2	1.7	2.6	2.2	1.7	1.7	0	1.7	2.2	0	0	0	0	0	1.7	0	1.7	2.6	1.7	2.6	1.7	0	0	0	3.7	2.2	0	2.9	1.7	0	0	2.9	3.9	1.7	0	1.7	1.7	0	0	2.2	0	2.6	0	2.2	0	1.7	2.2	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.41	-0.47	2.2	0	0	4.1	3.5	2.2	0	0	2.8	0	0	2.8	0	0	0	0	0	0	0	0	2.2	0	2.2	0	0	0	0	2.8	2.2	3.7	0	0	3.2	3.2	2.2	2.2	0	0	0	0	0	0	2.8	0	2.8	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	0	3.2	4.2	3.5	0	0	2.8	0	0	2.2	0	0	0	0	3.2	0	0	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.11	1.96	0	0	0	3.2	3.2	2.2	0	0	2.2	0	0	0	0	0	2.2	0	0	0	2.2	0	0	2.2	0	2.8	0	0	0	3.5	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	2.2	0	0	2.2	0	2.2	0	0	2.8	2.8	0	2.8	2.2	0	0	3.2	4.2	3.2	0	0	0	0	0	2.8	0	2.2	0	2.2	2.2	0	2.2	5.4	0	2.2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.85	-1.75	0	0	2.8	2.2	2.2	3.7	0	0	0	0	0	2.8	0	0	0	0	2.2	0	4.6	0	2.2	2.8	3.2	0	0	2.2	2.2	0	4.1	0	0	2.8	0	2.2	2.2	2.8	2.2	2.8	0	0	0	0	0	0	2.8	0	3.2	0	0	3.2	0	2.8	3.5	2.8	0	0	0	0	0	2.2	3.7	2.8	0	0	0	0	0	0	0	0	0	2.2	0	0	2.8	5.7	2.2	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.04	3.58	0	0	0	0	0	0	0	2	2.7	0	2.7	2.7	0	0	2	2.7	0	0	0	0	2.7	0	2	0	2	0	0	2.7	3.3	0	0	0	0	0	0	0	0	0	0	2.7	2	0	0	2	2.7	0	0	2.7	2.7	2.7	2	0	3.3	0	0	2	0	0	0	3.5	3.3	2.7	0	0	0	0	0	0	0	2.7	0	0	0	0	0	6	0	3.3	2	0
